report_date,cookie_id,customer_id,ga_session_id,event_timestamp,event_name,event_value
2023-12-06,1221872465.1698997996,20841,1701907295,2023/12/06/16/01/45,Event - Site Search,Wuhan Xinru
2023-12-06,1221872465.1698997996,20841,1701912569,2023/12/06/17/29/39,Event - Site Search,SCM
2023-12-06,1223966326.1572495080,2778,1701890372,2023/12/06/11/44/04,Event - Site Search,bromelain
2023-12-06,1225117682.1671831405,17347,1701933205,2023/12/06/23/23/27,Event - Site Search,5-HTP
2023-12-06,1225117682.1671831405,17347,1701933205,2023/12/06/23/24/24,Event - Site Search,TARTARIC CREMOR
2023-12-06,1233543117.1690854668,4423,1701911209,2023/12/06/17/06/55,Event - Site Search,organic oat grass powder
2023-12-06,1239068965.1696889734,19019,1701903500,2023/12/06/15/01/41,Event - Site Search,garlic
2023-12-06,1239068965.1696889734,19019,1701903500,2023/12/06/15/02/23,Event - Site Search,garlic powder
2023-12-06,1257874133.1701873312,13012,1701873312,2023/12/06/06/35/31,Event - Site Search,papaya
2023-12-06,1257874133.1701873312,13012,1701878031,2023/12/06/07/53/52,Event - Site Search,taurine
2023-12-06,1257874133.1701873312,13012,1701878031,2023/12/06/07/53/57,Event - Site Search,taurine
2023-12-06,1257874133.1701873312,13012,1701883833,2023/12/06/09/30/33,Event - Site Search,calcium lysinate
2023-12-06,1257874133.1701873312,13012,1701883833,2023/12/06/09/33/51,Event - Site Search,calcium aspartate
2023-12-06,1265433854.1692046107,20684,1701892768,2023/12/06/12/45/10,Event - Site Search,gummies
2023-12-06,1275745599.1701864976,13176,1701892210,2023/12/06/11/50/54,Event - Site Search,lutein
2023-12-06,1275745599.1701864976,13176,1701905274,2023/12/06/15/28/03,Event - Site Search,lutein
2023-12-06,1275745599.1701864976,13176,1701905274,2023/12/06/15/28/35,Event - Site Search,lutein
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/06/41/00,Event - Site Search,Palmitoylethanolamide
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/06/41/45,Event - Site Search,Palmitoylethanolamide
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/06/53/42,Event - Site Search,Alpha Lipoic Acid
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/06/57/59,Event - Site Search,vitamin d3
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/06/58/47,Event - Site Search,msm
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/07/00/02,Event - Site Search,glucosamine
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/07/02/21,Event - Site Search,iBCAA
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/07/19/27,Event - Site Search,ginseng
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/07/25/32,Event - Site Search,Glucomannan
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/07/27/29,Event - Site Search,Quercetin
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/07/33/29,Event - Site Search,proanthocyanidins
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/07/47/14,Event - Site Search,bcaa
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/08/14/47,Event - Site Search,dandelion
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/08/16/33,Event - Site Search,Fenugreek
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/08/23/29,Event - Site Search,ginger
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/08/23/50,Event - Site Search,ceylon
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/08/25/13,Event - Site Search,Fennel
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/08/27/23,Event - Site Search,Wild Yam
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/08/29/36,Event - Site Search,chaga
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/08/40/40,Event - Site Search,Zinc monomethionine
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/08/41/10,Event - Site Search,lipoic
2023-12-06,1296606523.1666210459,888,1701872441,2023/12/06/09/06/23,Event - Site Search,ERGOCALCIFEROL
2023-12-06,1296606523.1666210459,888,1701884645,2023/12/06/09/44/10,Event - Site Search,Phenylalanine
2023-12-06,1296606523.1666210459,888,1701884645,2023/12/06/09/45/00,Event - Site Search,methionine
2023-12-06,1296606523.1666210459,888,1701884645,2023/12/06/09/45/41,Event - Site Search,trypto
2023-12-06,1296606523.1666210459,888,1701884645,2023/12/06/09/46/45,Event - Site Search,histidine
2023-12-06,1296606523.1666210459,888,1701884645,2023/12/06/10/26/39,Event - Site Search,calcium folinate
2023-12-06,1296606523.1666210459,888,1701889116,2023/12/06/10/58/36,Event - Site Search,iBCAA
2023-12-06,1296606523.1666210459,888,1701892377,2023/12/06/11/53/07,Event - Site Search,bladder
2023-12-06,1296606523.1666210459,888,1701892377,2023/12/06/12/10/25,Event - Site Search,pantothenate
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/12/52/42,Event - Site Search,Phytosterols
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/12/54/18,Event - Site Search,Pygeum
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/12/59/10,Event - Site Search,Copper Gluconate
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/06/25,Event - Site Search,mct
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/08/39,Event - Site Search,yohim
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/12/44,Event - Site Search,Croscarmellose Sodium
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/14/14,Event - Site Search,cocoa
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/27/12,Event - Site Search,Astragalus powder
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/28/24,Event - Site Search,Riboflavin -5-Phosphate
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/30/55,Event - Site Search,Pyridoxine
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/32/19,Event - Site Search,pyridoxal
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/33/57,Event - Site Search,Benfotiamine
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/35/27,Event - Site Search,leucine
2023-12-06,1296606523.1666210459,888,1701895961,2023/12/06/13/38/03,Event - Site Search,lysine
2023-12-06,1298172470.1697735691,2630,1701904813,2023/12/06/15/20/32,Event - Site Search,fucoid
2023-12-06,1298172470.1697735691,2630,1701904813,2023/12/06/15/20/51,Event - Site Search,fucoid
2023-12-06,1305225951.1689871875,18061,1701882603,2023/12/06/09/10/09,Event - Site Search,saffron
2023-12-06,1315200639.1695237232,9176,1701887235,2023/12/06/10/27/57,Event - Site Search,babchi
2023-12-06,1317319310.1698427773,18311,1701886289,2023/12/06/10/11/29,Event - Site Search,turkey tail
2023-12-06,1323321673.1701883532,(not set),1701883533,2023/12/06/09/29/33,Event - Site Search,SOLANUM QUITOENSE FRUIT EXTRACT
2023-12-06,1340125480.1638805728,824,1701875319,2023/12/06/07/09/32,Event - Site Search,l-ergothione
2023-12-06,1340125480.1638805728,824,1701875319,2023/12/06/07/09/51,Event - Site Search,L-ergothioneine
2023-12-06,1351093334.1701293949,17283,1701890958,2023/12/06/11/29/28,Event - Site Search,shilajit
2023-12-06,1351093334.1701293949,17283,1701890958,2023/12/06/11/30/36,Event - Site Search,shilajit
