,report_date,cookie_id,customer_id,ga_session_id,event_timestamp,visit_factory,event_timestamp_click,factory_product_click,product_id
224,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:17:29,Dangshan Haisheng Pectin Co,,,
225,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:17:47,Delta Protein International,,,
226,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:17:58,Dinh Phu My Coconut,,,
227,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:18:08,Diversified Research Inc.,,,
228,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:19:03,Dongguan City Geen Food Technology,,,
229,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:19:14,Dongying First Biochem Industrial,,,
230,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:19:55,DSM Nutritional Products,,,
231,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:20:04,DuPont Nutrition US,,,
232,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:20:13,Dyne Bio,,,
233,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:20:23,Effepharm,,,
234,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:21:45,Evyap Sabun Malaysia,,,
235,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:22:14,Fine Organics,,,
236,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:22:22,Fujian Xian Yang Yang Biotechnology,,,
237,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:22:33,Fujian Xianzhilou Biological Science and Technology,,,
238,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:22:42,FUSO Chemical,,,
239,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:22:50,Futaste Pharmaceutical,,,
240,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:23:02,Fuzhou Contay Biotechnology,,,
241,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:23:16,GAC Chemical Corporation,,,
242,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:23:42,Gansu Hualing Dairy,,,
243,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:24:00,Genesis Bio-Labs,,,
244,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:25:40,GluCorp,,,
245,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:25:52,Grain Millers Canada,,,
246,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:26:09,Guangxi Yunbo Health Technology,,,
247,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:26:17,Guangzhou Masson,,,
248,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:26:28,Gujarat Ambuja Exports Limited,,,
249,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:27:20,Hainan Super Biotech,,,
250,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:27:29,Halal Gelatin,,,
251,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:27:39,Halavet Food Industry and Trade,,,
252,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:27:47,Hangzhou FST Pharmaceutical,,,
253,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:28:51,Hangzhou Fuchun Food Additive,,,
254,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:29:18,Hangzhou Hefengyuan Health Food,,,
255,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:29:33,Hangzhou Kangyuan Food Science & Technology,,,
256,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:29:40,Hangzhou Viablife,,,
257,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:29:50,Hangzhou Weitai Biological Pharmaceutical,,,
258,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:29:59,Hangzhou Xinfu Science & Technology,,,
259,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:30:33,Hanzhong TRG Biotech,,,
260,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:30:41,Harbin Essence Biological Technology Company,,,
261,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:32:51,Harbin Hada Starch,,,
262,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:41:47,Hebei Amino Bio Technology,,,
263,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:42:04,Hebei Granray,,,
264,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:42:14,Hebei Huaheng Biological Technology,,,
265,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:42:36,Hebei Jiafeng Plant Oils,,,
266,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:42:46,Hebei Jinwanfang Food Additivies,,,
267,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:42:53,Hebei LiWellso Biotech,,,
268,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:43:00,Hebei R&M Healthcare,,,
269,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:43:11,Hebei Taifeng Bio-technology,,,
270,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:43:21,Hebei Xingtai Metallurgy Magnesium,,,
271,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:43:29,Hebei Yoko Biotech,,,
272,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:43:38,Hebei Yuwei Biotechnology,,,
273,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:44:00,Hebei Yuxing Bio-Engineering,,,
274,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:44:08,Henan Honest Food,,,
275,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:44:14,Henan Honghui Biotechnology,,,
276,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:44:32,Henan Julong Biological Engineering,,,
277,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:45:01,Henan Liwei Biological Pharmaceutical,,,
278,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:45:51,Herb-key (Shaanxi) Botanical Development,,,
279,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:46:18,Herbion Pakistan,,,
280,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:46:56,Hindustan Phosphate,,,
281,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:47:11,Huaibei Kaile Biotechnology,,,
282,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:47:19,HuangGang HuaYang Pharmaceutical,,,
283,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:47:26,Huashan Technology,,,
284,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:47:35,Huazhong Pharma.,,,
285,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:47:44,Hubei Artec Biotechnology,,,
286,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:47:53,Hubei Grand Life Science & Technology,,,
287,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:48:01,Hubei Guangji Pharmaceutical,,,
288,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:48:23,Hubei Nutratide Biotech,,,
289,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:48:53,Hubei Xingfa Chemical Group Co,,,
290,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:49:04,Hubei Yizhi Konjac Biotechnology,,,
291,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:49:40,Huizhou Comvikin Biotechnology,,,
292,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:49:58,Hunan Essence Biotech,,,
293,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:50:06,Hunan Huakang Biotech,,,
294,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:50:13,Hunan Nutramax,,,
295,2023-12-06,1506194014.1700596973,21269,1701897767,2023-12-06 14:50:23,Hunan Wuxing Biological Technology,,,
296,2023-12-06,1506194014.1700596973,21269,1701905758,2023-12-06 15:35:57,IFF Ingredients,,,
297,2023-12-06,1518974445.1685024790,17592,1701893833,2023-12-06 12:44:12,Hi-Tech Pharmaceuticals,,,
298,2023-12-06,1550703301.1701874442,(not set),1701874442,2023-12-06 07:09:22,Silva International,,,
299,2023-12-06,1614470504.1685356071,16260,1701918021,2023-12-06 19:10:42,Ningxia Qiyuan Pharmaceutical,,,
300,2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 09:45:32,Changsha Comext Biotech,,,
301,2023-12-06,1703606636.1701882548,(not set),1701882548,2023-12-06 09:10:23,Jiangyin Huachang Food Additive,,,
302,2023-12-06,1730509985.1701918146,(not set),1701918145,2023-12-06 19:03:05,Bangkok Inter Food,,,
303,2023-12-06,1828167825.1680078523,18793,1701879755,2023-12-06 08:24:35,Silva International,,,
304,2023-12-06,1880709943.1701486327,(not set),1701873597,2023-12-06 06:40:16,PPG Industries,,,
305,2023-12-06,1883412368.1701274322,(not set),1701876063,2023-12-06 07:21:03,Jinan Jiuan Ester Chemical,,,
306,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:47:14,Anhui Semnl Biotechnology,,,
307,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:47:32,Algarrobos Organicos (Peru),,,
308,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:47:54,Achlis Laboratories,,,
309,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:48:06,American Lecithin Company,,,
310,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:48:18,Armand Products Company,,,
311,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:48:30,Carolina Ingredients,,,
312,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:48:42,Chemische Fabrik Budenheim,,,
313,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:48:54,Chengdu Okay Pharmaceutical,,,
314,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:49:18,Changsha Herbway,,,
315,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:49:56,DuPont Nutrition US,,,
316,2023-12-06,1899878158.1698641294,(not set),1701920644,2023-12-06 20:53:54,Danisco U.S.,,,
317,2023-12-06,1899878158.1698641294,(not set),1701927408,2023-12-06 21:36:49,Danisco U.S.,,,
318,2023-12-06,1950488076.1691617186,15067,1701902533,2023-12-06 14:57:25,Hubei Grand Life Science & Technology,,,
319,2023-12-06,1982520804.1634833261,8015,1701885221,2023-12-06 10:03:47,Hebei Yuwei Biotechnology,,,
320,2023-12-06,198764363.1699650731,5551,1701891160,2023-12-06 11:34:07,Hebei Huaheng Biological Technology,,,
321,2023-12-06,198764363.1699650731,5551,1701891160,2023-12-06 11:45:08,Daesang,,,
322,2023-12-06,198764363.1699650731,5551,1701891160,2023-12-06 11:53:43,Daesang,,,
323,2023-12-06,20761338.1694184985,13724,1701895427,2023-12-06 12:44:30,Innophos,,,
324,2023-12-06,244423632.1701245795,14499,1701895272,2023-12-06 12:41:56,Novel Nutrients,2023-12-06 12:42:30,Ashwagandha Extract 10% Withanolides by Gravimetry by Novel Nutrientss, 109684-NOVEL-12874
325,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 15:24:19,JK Botanicals,2023-12-06 15:25:25,Moringa Oleifera Leaf Extract 30% Saponnins by Gravimetry by JK Botanicals, 109047-JKBP-12306
326,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 15:35:10,JK Botanicals,2023-12-06 15:35:48,Organic Nigella Sativa Powder Steam Treated by JK Botanicals, 107110-JKBP-12306
327,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 15:36:23,JK Botanicals,2023-12-06 15:36:53,Organic Ashwagandha Root Powder Steam Treated by JK Botanicals, 107077-JKBP-12306
328,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 15:37:43,JK Botanicals,,,
329,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 15:56:02,Connoils,2023-12-06 15:56:20,MCT Oil Powder 50% on Soluble Tapioca Fiber by Connoils, 89423-CONNOILS-99999
330,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 15:57:11,Connoils,2023-12-06 15:57:20,MCT Oil Powder 50% on Soluble Tapioca Fiber by Connoils, 89423-CONNOILS-99999
331,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 16:04:06,Connoils,,,
332,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 16:04:19,Connoils,,,
333,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 16:23:08,Hanzhong TRG Biotech,2023-12-06 16:24:12,Horny Goat Weed Extract 10% Flavones by TRG, 38801-TRG-11248
334,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 16:25:16,Hanzhong TRG Biotech,2023-12-06 16:25:20,Horny Goat Weed Extract 10% Flavones by TRG, 38801-TRG-11248
335,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 16:25:44,Hanzhong TRG Biotech,2023-12-06 16:26:22,Tribulus Extract 80% Saponins by TRG, 18914-TRG-11248
336,2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 16:28:06,Hanzhong TRG Biotech,,,
337,2023-12-06,283108045.1701788374,(not set),1701873594,2023-12-06 06:39:54,宿迁现代生物科技,,,
338,2023-12-06,349567524.1701889375,(not set),1701889375,2023-12-06 11:03:04,KLK OLEO,,,
339,2023-12-06,349567524.1701889375,(not set),1701889375,2023-12-06 11:04:10,KLK OLEO,,,
340,2023-12-06,421695269.1680640005,17221,1701899867,2023-12-06 13:59:03,Suzhou MyLand Pharm&Nutrition,2023-12-06 14:09:26,Spermidine Trihydrochloride by Suzhou Myland, 106902-SZMYLAND-99999
341,2023-12-06,460529429.1701382143,21800,1701876537,2023-12-06 07:28:56,Bloomage Biotech,,,
342,2023-12-06,460529429.1701382143,21800,1701892773,2023-12-06 11:59:33,Bloomage Biotech,,,
343,2023-12-06,460529429.1701382143,21800,1701905628,2023-12-06 15:33:47,Bloomage Biotech,,,
344,2023-12-06,466691553.1700665311,19114,1701873591,2023-12-06 06:41:22,Arjuna Natural Extracts,,,
345,2023-12-06,466691553.1700665311,19114,1701873591,2023-12-06 06:45:23,JK Botanicals,,,
346,2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:13:22,Bloomage Biotech,,,
347,2023-12-06,516112894.1696684160,15694,1701878428,2023-12-06 08:16:25,BLGZJTH,,,
348,2023-12-06,516112894.1696684160,15694,1701890340,2023-12-06 11:34:44,BLGZJTH,,,
349,2023-12-06,590559688.1697039751,1174,1701892576,2023-12-06 11:56:14,Nanning Pangbo Biological Engineering,,,
350,2023-12-06,614769603.1693320721,(not set),1701889278,2023-12-06 11:12:45,Natura Biotechnol,,,
351,2023-12-06,618180171.1700099216,(not set),1701917094,2023-12-06 18:49:02,Aloe Laboratories,,,
352,2023-12-06,618180171.1700099216,(not set),1701917094,2023-12-06 18:49:08,Aloe Laboratories,,,
353,2023-12-06,618180171.1700099216,(not set),1701917094,2023-12-06 18:49:20,American Botanicals,,,
354,2023-12-06,631588380.1701852999,(not set),1701852998,2023-12-06 00:57:04,North of 49 Naturals,,,
355,2023-12-06,742403580.1701890765,(not set),1701897439,2023-12-06 13:17:33,Silva International,2023-12-06 13:17:49,Air Dried Zucchini Powder -60 by Silva International, 108791-SILVA-11626
356,2023-12-06,742403580.1701890765,(not set),1701897439,2023-12-06 13:19:50,Silva International,,,
357,2023-12-06,788110492.1699388846,(not set),1701883659,2023-12-06 09:27:38,Monteloeder,,,
358,2023-12-06,841708074.1692157850,(not set),1701917226,2023-12-06 18:47:41,Huizhou Comvikin Biotechnology,,,
359,2023-12-06,841708074.1692157850,(not set),1701917226,2023-12-06 18:49:08,Shangshui Fuyuan Gelatin,,,
360,2023-12-06,842069312.1697596995,14090,1701932469,2023-12-06 23:01:43,Changsha Comext Biotech,,,
361,2023-12-06,852057234.1701123390,222,1701894084,2023-12-06 12:21:34,Silva International,,,
