report_date,cookie_id,customer_id,ga_session_id,event_timestamp,event_name,event_value
2023-12-06,1899878158.1698641294,(not set),1701920644,2023/12/06/20/47/42,Event - Visit Factory,Algarrobos Organicos (Peru)
2023-12-06,1899878158.1698641294,(not set),1701920644,2023/12/06/20/49/33,Event - Visit Factory,Dinh Phu My Coconut
2023-12-06,1977091269.1694723517,19615,1701871278,2023/12/06/07/11/05,Event - Visit Factory,Ningxia Qiyuan Pharmaceutical
2023-12-06,1977091269.1694723517,19615,1701871278,2023/12/06/08/11/13,Event - Visit Factory,Ningxia Qiyuan Pharmaceutical
2023-12-06,1979293806.1701921476,(not set),1701921476,2023/12/06/20/00/17,Event - Visit Factory,Achlis Laboratories
2023-12-06,198764363.1699650731,5551,1701891160,2023/12/06/12/04/38,Event - Visit Factory,Daesang
2023-12-06,203347044.1689951439,21587,1701879114,2023/12/06/08/11/54,Event - Visit Factory,Zymogreen Global
2023-12-06,203347044.1689951439,21587,1701890473,2023/12/06/11/21/13,Event - Visit Factory,Zymogreen Global
2023-12-06,2057243436.1696271435,1516,1701895465,2023/12/06/12/47/06,Event - Visit Factory,CoCrystal Technology
2023-12-06,244423632.1701245795,14499,1701901610,2023/12/06/14/35/09,Event - Visit Factory,Qimei Industrial Group
2023-12-06,244423632.1701245795,14499,1701901610,2023/12/06/14/40/32,Event - Visit Factory,Qimei Industrial Group
2023-12-06,244423632.1701245795,14499,1701901610,2023/12/06/14/42/10,Event - Visit Factory,Qimei Industrial Group
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/15/17/57,Event - Visit Factory,Qimei Industrial Group
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/15/22/14,Event - Visit Factory,Unicorn Nutrition
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/15/27/35,Event - Visit Factory,JK Botanicals
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/15/28/30,Event - Visit Factory,JK Botanicals
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/15/57/33,Event - Visit Factory,Connoils
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/16/04/17,Event - Visit Factory,Connoils
